level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh
head,fiedler_value,injected-control,1,0,39.0,-0.0038786346558481455,-0.0003809034824371338,0.016601262614130974,-0.23363491892814636,13.0,26.0,0.05325191409792752,0.03996066749095917,0.15036992601479704,1.0,0.3262262801676953
head,fiedler_value,injected-control,1,1,39.0,-2.9288805308169685e-05,-2.300739288330078e-05,0.00024181469052564353,-0.1211208701133728,16.0,23.0,0.3367836351899315,0.22479680180549622,0.4469106178764247,1.0,0.6436106037219522
head,fiedler_value,injected-control,1,2,39.0,0.00036787832505069673,-0.0006431341171264648,0.006029435433447361,0.06101372838020325,16.0,23.0,0.3367836351899315,0.8848204612731934,0.7026594681063787,1.0,0.8430126621045815
head,fiedler_value,injected-control,1,3,39.0,-0.00031741155544295907,0.0002754032611846924,0.009647443890571594,-0.0329011045396328,27.0,12.0,0.023702702470473014,0.014884206466376781,0.9992001599680064,1.0,0.9992001599680064
head,fiedler_value,injected-control,1,4,39.0,0.0012158277677372098,0.00010764598846435547,0.04817672818899155,0.025236826390028,21.0,18.0,0.7492586247608418,0.5759103298187256,0.8772245550889822,1.0,0.9575752934519479
head,fiedler_value,injected-control,1,5,39.0,-0.00011092042404925451,1.8775463104248047e-06,0.0012373432982712984,-0.08964401483535767,20.0,19.0,1.0,0.7772631645202637,0.6090781843631273,1.0,0.7757413691391074
head,fiedler_value,injected-control,1,6,39.0,0.005237091798335314,0.00015178322792053223,0.01414948794990778,0.3701258897781372,26.0,13.0,0.05325191409792752,0.0017247817013412714,0.0005998800239952009,0.9968006398720256,0.006022324946775351
head,fiedler_value,injected-control,1,7,39.0,0.035876937210559845,0.000691533088684082,0.15369118750095367,0.2334352284669876,22.0,17.0,0.5223973804968411,0.18944190442562103,0.14957008598280344,1.0,0.3258718469072143
head,fiedler_value,injected-control,1,8,39.0,-0.002691182540729642,-0.0019742846488952637,0.005388226825743914,-0.4994560480117798,7.0,32.0,7.025478407740593e-05,0.0002339638740522787,0.0023995200959808036,0.43431313737252547,0.015750696014643222
head,fiedler_value,injected-control,1,9,39.0,-0.0012414149241521955,-0.0011675357818603516,0.004924988839775324,-0.2520645260810852,13.0,26.0,0.05325191409792752,0.07269550114870071,0.130373925214957,1.0,0.2979975433484731
head,fiedler_value,injected-control,1,10,39.0,-0.001175561803393066,-0.0006454586982727051,0.004084024578332901,-0.2878439724445343,13.0,26.0,0.05325191409792752,0.025814255699515343,0.08298340331933614,1.0,0.2156726015203051
head,fiedler_value,injected-control,1,11,39.0,-0.0006797443493269384,-0.00012764334678649902,0.002763877622783184,-0.24593865871429443,14.0,25.0,0.10812902140605732,0.1541537642478943,0.10857828434313137,1.0,0.2573707480726077
head,fiedler_value,injected-control,1,12,39.0,-0.01868361048400402,-0.009213685989379883,0.03973981738090515,-0.47014838457107544,7.0,32.0,7.025478407740593e-05,2.5741581339389086e-05,0.0003999200159968006,0.6136772645470906,0.004875215433103855
head,fiedler_value,injected-control,1,13,39.0,-0.008929023519158363,0.00014126300811767578,0.08068089187145233,-0.11067085713148117,22.0,17.0,0.5223973804968411,0.8957254886627197,0.533493301339732,1.0,0.7207086287228043
head,fiedler_value,injected-control,1,14,39.0,0.0009833925869315863,0.001070261001586914,0.005542797036468983,0.17741811275482178,21.0,18.0,0.7492586247608418,0.3647196888923645,0.28794241151769645,1.0,0.4865561541157115
head,fiedler_value,injected-control,1,15,39.0,-0.025683484971523285,-0.0140572190284729,0.037269625812768936,-0.6891264319419861,7.0,32.0,7.025478407740593e-05,2.6013367460109293e-07,0.0001999600079984003,0.01259748050389922,0.0034126508031726986
head,fiedler_value,injected-control,1,16,39.0,-0.0025124948006123304,4.023313522338867e-05,0.019223235547542572,-0.13070093095302582,22.0,17.0,0.5223973804968411,0.37963688373565674,0.5060987802439512,1.0,0.6959077517829767
head,fiedler_value,injected-control,1,17,39.0,-0.005263220984488726,-4.1425228118896484e-05,0.023320995271205902,-0.2256859540939331,14.0,25.0,0.10812902140605732,0.35016584396362305,0.22255548890221954,1.0,0.4113661022308174
head,fiedler_value,injected-control,1,18,39.0,0.01680530421435833,0.0011968016624450684,0.030981773510575294,0.5424255132675171,26.0,13.0,0.05325191409792752,0.0042891064658761024,0.0005998800239952009,0.22155568886222757,0.006022324946775351
head,fiedler_value,injected-control,1,19,39.0,0.00040425092447549105,1.33514404296875e-05,0.0020530836191028357,0.1968993991613388,22.0,17.0,0.5223973804968411,0.27668023109436035,0.2573485302939412,1.0,0.44970118604265497
head,fiedler_value,injected-control,1,20,39.0,-0.0059137484058737755,0.00014847517013549805,0.026571473106741905,-0.22256004810333252,24.0,15.0,0.19959086691960698,0.15011119842529297,0.2491501699660068,1.0,0.4398789207675706
head,fiedler_value,injected-control,1,21,39.0,-0.005229159723967314,0.00025075674057006836,0.02168615348637104,-0.24112896621227264,21.0,18.0,0.7492586247608418,0.9175913333892822,0.17036592681463708,1.0,0.35748915790612373
head,fiedler_value,injected-control,1,22,39.0,-2.6224515750072896e-05,0.0003476142883300781,0.024866493418812752,-0.0010546125704422593,24.0,15.0,0.19959086691960698,0.6536581516265869,0.997000599880024,1.0,0.9992001599680064
head,fiedler_value,injected-control,1,23,39.0,0.0004789450904354453,-7.015466690063477e-05,0.012412000447511673,0.038587260991334915,18.0,21.0,0.7492586247608418,0.6142546534538269,0.8194361127774445,1.0,0.9236658162872919
head,fiedler_value,injected-control,1,24,39.0,-0.010483365505933762,2.7298927307128906e-05,0.04691720008850098,-0.22344397008419037,24.0,15.0,0.19959086691960698,0.6142546534538269,0.20695860827834434,1.0,0.39985965071136714
head,fiedler_value,injected-control,1,25,39.0,-0.0002258618624182418,1.9669532775878906e-05,0.0014463344123214483,-0.1561615765094757,23.0,16.0,0.3367836351899315,0.5949446558952332,0.5904819036192761,1.0,0.7634513501340136
head,fiedler_value,injected-control,1,26,39.0,-0.006956662051379681,2.536177635192871e-05,0.06138806417584419,-0.11332271248102188,22.0,17.0,0.5223973804968411,0.8091913461685181,0.50749850029994,1.0,0.6959077517829767
head,fiedler_value,injected-control,1,27,39.0,-0.07835818082094193,-0.09764939546585083,0.08382665365934372,-0.9347645044326782,8.0,31.0,0.0002940768754342571,1.898664777399972e-06,0.0001999600079984003,0.0001999600079984003,0.0034126508031726986
head,fiedler_value,injected-control,1,28,39.0,-0.0003375770174898207,0.00020015239715576172,0.010495594702661037,-0.03216368705034256,20.0,19.0,1.0,0.798511266708374,0.8508298340331933,1.0,0.9429109849025865
head,fiedler_value,injected-control,1,29,39.0,-0.006012375466525555,-0.0054166316986083984,0.01056612003594637,-0.5690239667892456,7.0,32.0,7.025478407740593e-05,0.0009425950120203197,0.0009998000399920016,0.13937212557488501,0.008531627007931747
head,fiedler_value,injected-control,1,30,39.0,0.0005609882064163685,0.000559687614440918,0.031313080340623856,0.017915459349751472,26.0,13.0,0.05325191409792752,0.10756911337375641,0.9100179964007199,1.0,0.9658365847491659
head,fiedler_value,injected-control,1,31,39.0,0.0008816933259367943,0.0007536411285400391,0.004417923744767904,0.1995718777179718,24.0,15.0,0.19959086691960698,0.10756911337375641,0.20915816836632672,1.0,0.4025901586599973
head,fiedler_value,injected-control,2,0,39.0,0.014834200963377953,-0.0014061927795410156,0.04408501461148262,0.33649078011512756,16.0,23.0,0.3367836351899315,0.4680253267288208,0.04599080183963208,0.9998000399920016,0.14625646299311568
head,fiedler_value,injected-control,2,1,39.0,-0.05536038428544998,-0.00455707311630249,0.1242404654622078,-0.445590615272522,10.0,29.0,0.0033778479119064286,0.002361098537221551,0.0065986802639472104,0.7770445910817837,0.03157499341253245
head,fiedler_value,injected-control,2,2,39.0,-0.014485848136246204,-0.0003680586814880371,0.06426391750574112,-0.22541184723377228,13.0,26.0,0.05325191409792752,0.09287867695093155,0.18316336732653468,1.0,0.3692111971306526
head,fiedler_value,injected-control,2,3,39.0,-0.03919665515422821,-0.01053851842880249,0.06530968099832535,-0.6001660823822021,10.0,29.0,0.0033778479119064286,1.2454704119591042e-05,0.0001999600079984003,0.07678464307138572,0.0034126508031726986
head,fiedler_value,injected-control,2,4,39.0,-6.610460695810616e-05,-0.00023862719535827637,0.0070989602245390415,-0.009311871603131294,18.0,21.0,0.7492586247608418,0.9834907054901123,0.9536092781443711,1.0,0.9883561749188624
head,fiedler_value,injected-control,2,5,39.0,0.003824822371825576,0.0022706985473632812,0.01241378765553236,0.3081108331680298,25.0,14.0,0.10812902140605732,0.05083255469799042,0.05458908218356329,1.0,0.16404672281917884
head,fiedler_value,injected-control,2,6,39.0,-0.0018680492648854852,-0.0008314847946166992,0.010548755526542664,-0.17708717286586761,18.0,21.0,0.7492586247608418,0.4346640706062317,0.26094781043791243,1.0,0.451369185622335
head,fiedler_value,injected-control,2,7,39.0,0.0008898881496861577,0.00018340349197387695,0.008010873571038246,0.11108503490686417,22.0,17.0,0.5223973804968411,0.5853923559188843,0.505498900219956,1.0,0.6959077517829767
head,fiedler_value,injected-control,2,8,39.0,0.030353790149092674,4.172325134277344e-07,0.10340951383113861,0.2935299575328827,20.0,19.0,1.0,0.7145455479621887,0.0625874825034993,1.0,0.18002691596512158
head,fiedler_value,injected-control,2,9,39.0,-0.0002349569258512929,-0.00011557340621948242,0.03641197830438614,-0.0064527373760938644,18.0,21.0,0.7492586247608418,0.8630762696266174,0.967006598680264,1.0,0.9921991553593089
head,fiedler_value,injected-control,2,10,39.0,-0.009714107029139996,-0.005686700344085693,0.010762028396129608,-0.9026278853416443,8.0,31.0,0.0002940768754342571,2.3208485799841583e-07,0.0001999600079984003,0.0001999600079984003,0.0034126508031726986
head,fiedler_value,injected-control,2,11,39.0,0.014304308220744133,0.00012686848640441895,0.034899089485406876,0.4098762571811676,24.0,15.0,0.19959086691960698,0.01159096509218216,0.0021995600879824036,0.9408118376324736,0.014818089013776193
head,fiedler_value,injected-control,2,12,39.0,-0.001343042473308742,-7.385015487670898e-05,0.01220246683806181,-0.11006319522857666,18.0,21.0,0.7492586247608418,0.8199062347412109,0.7048590281943611,1.0,0.8431958468119459
head,fiedler_value,injected-control,2,13,39.0,-2.1740411284554284e-06,-6.079673767089844e-06,0.000248749420279637,-0.00873988401144743,18.0,21.0,0.7492586247608418,0.9000513553619385,0.9624075184963007,1.0,0.991454023078684
head,fiedler_value,injected-control,2,14,39.0,-0.02301098220050335,0.0004550814628601074,0.07926676422357559,-0.2902979850769043,23.0,16.0,0.3367836351899315,0.798511266708374,0.08938212357528494,1.0,0.2254366860618024
head,fiedler_value,injected-control,2,15,39.0,-0.019170448184013367,-0.0009217262268066406,0.07122556865215302,-0.2691512107849121,17.0,22.0,0.5223973804968411,0.1347278207540512,0.10037992401519696,1.0,0.24473581474181355
head,fiedler_value,injected-control,2,16,39.0,-0.0017372217262163758,-0.00022086501121520996,0.03300543874502182,-0.052634406834840775,17.0,22.0,0.5223973804968411,0.3359774947166443,0.7428514297140572,1.0,0.8703430938526253
head,fiedler_value,injected-control,2,17,39.0,0.0011728605022653937,-0.000164031982421875,0.007486521266400814,0.1566629558801651,18.0,21.0,0.7492586247608418,0.8630762696266174,0.34033193361327735,1.0,0.5475218435936636
head,fiedler_value,injected-control,2,18,39.0,0.0011884730774909258,-8.487701416015625e-05,0.008274677209556103,0.14362773299217224,15.0,24.0,0.19959086691960698,0.4346640706062317,0.5624875024995001,1.0,0.7354610710510959
